ParkName,State,partySize,RateType,BookingType,Equipment
Graves Island,NS ,2,Full,CampsitePermit,Greater than 40ft
Blomidon,NY ,1,Full,CampsitePermit,ST
The Islands,NS ,6,Full,CampsitePermit,Tents
Laurie,NS ,4,Full,CampsitePermit,LT 30ft
Blomidon,NS ,4,Full,CampsitePermit,ST
Graves Island,PE ,2,Full,CampsitePermit,ST
Porters Lake,ON ,2,Full,CampsitePermit,ST
Porters Lake,NS ,2,Full,CampsitePermit,LT 30ft
Cape Chignecto,NS ,3,Full,BackcountryPermit,ST
Laurie,NETHERLANDS ,2,Senior,CampsitePermit,LT 30ft
Graves Island,NS ,2,Veteran,CampsitePermit,LT 30ft
Valleyview,NH ,2,Full,CampsitePermit,ST
Smileys,NS ,6,Full,CampsitePermit,LT 30ft
Porters Lake,ON ,1,Full,CampsitePermit,Tents
Graves Island,IA ,2,Senior,CampsitePermit,LT 30ft
Thomas Raddall,NS ,4,Full,CampsitePermit,ST
Porters Lake,NS ,2,Full,CampsitePermit,ST
Porters Lake,NB ,2,Full,CampsitePermit,ST
Blomidon,NS ,4,Full,CampsitePermit,LT 30ft
Whycocomagh,QC ,2,Full,CampsitePermit,LT 20ft
Porters Lake,NS ,4,Full,CampsitePermit,LT 20ft
Mira River,NS ,2,Full,CampsitePermit,ST
Mira River,NS ,4,Full,CampsitePermit,LT 20ft
Dollar Lake,NS ,4,Full,CampsitePermit,LT 20ft
Graves Island,NS ,2,Senior,CampsitePermit,LT 30ft
Caribou Munroes,NS ,4,Full,CampsitePermit,LT 30ft
Cape Chignecto,MA ,2,Full,BackcountryPermit,ST
Rissers Beach,NS ,2,Full,CampsitePermit,LT 30ft
Thomas Raddall,NS ,4,Full,CampsitePermit,ST
Porters Lake,NS ,5,Full,CampsitePermit,LT 20ft
Amherst Shore,VT ,4,Senior,CampsitePermit,Tents
Thomas Raddall,NETHERLANDS ,2,Full,CampsitePermit,LT 20ft
Blomidon,NS ,2,Full,CampsitePermit,ST
Mira River,NS ,4,Full,CampsitePermit,ST
Caribou Munroes,NS ,2,Full,CampsitePermit,LT 40ft
Rissers Beach,NC ,2,Senior,CampsitePermit,ST
Cape Chignecto,AB ,2,Full,BackcountryPermit,ST
Amherst Shore,ON ,4,Full,CampsitePermit,ST
Battery,QC ,2,Full,CampsitePermit,ST
Rissers Beach,NS ,2,Full,CampsitePermit,LT 20ft
Graves Island,NS ,2,Full,CampsitePermit,LT 30ft
Amherst Shore,NS ,1,Full,CampsitePermit,ST
Mira River,QC ,2,Full,CampsitePermit,ST
Mira River,NS ,3,Full,CampsitePermit,LT 30ft
Rissers Beach,NS ,2,Full,CampsitePermit,LT 30ft
Blomidon,NS ,2,Full,CampsitePermit,ST
Mira River,QC ,2,Full,CampsitePermit,ST
Graves Island,NS ,1,Full,CampsitePermit,ST
Blomidon,NS ,2,Full,CampsitePermit,LT 20ft
Amherst Shore,NS ,2,Full,CampsitePermit,ST
Valleyview,NS ,6,Full,CampsitePermit,ST
Mira River,NS ,2,Senior,CampsitePermit,LT 20ft
Five Islands,ON ,2,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,ST
Dollar Lake,MA ,2,Full,CampsitePermit,ST
Whycocomagh,NJ ,4,Full,CampsitePermit,ST
Graves Island,NS ,2,Host,CampsitePermit,LT 20ft
The Islands,NS ,2,Full,CampsitePermit,ST
Caribou Munroes,NB ,1,Full,CampsitePermit,ST
Dollar Lake,NS ,3,Full,CampsitePermit,ST
Caribou Munroes,NS ,3,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,LT 30ft
Mira River,NS ,6,Full,CampsitePermit,ST
Battery,NB ,2,Senior,CampsitePermit,ST
Thomas Raddall,NS ,1,Full,CampsitePermit,ST
The Islands,MD ,2,Full,CampsitePermit,LT 20ft
Smileys,NS ,4,Full,CampsitePermit,ST
Mira River,NS ,2,Full,CampsitePermit,LT 30ft
Mira River,AB ,2,Full,CampsitePermit,ST
Caribou Munroes,NS ,2,Full,CampsitePermit,ST
Rissers Beach,NS ,2,Full,CampsitePermit,ST
Blomidon,QC ,2,Full,CampsitePermit,Tents
Thomas Raddall,NS ,2,Senior,CampsitePermit,ST
Smileys,NS ,4,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,LT 40ft
Whycocomagh,CA ,2,Senior,CampsitePermit,ST
Caribou Munroes,NS ,4,Full,CampsitePermit,ST
Thomas Raddall,SWITZERLAND ,4,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,LT 30ft
Ellenwood Lake,NS ,2,Full,CampsitePermit,ST
Cape Chignecto,BC ,3,Full,BackcountryPermit,ST
Dollar Lake,NS ,3,Full,CampsitePermit,ST
Caribou Munroes,NS ,2,Senior,CampsitePermit,Tents
Dollar Lake,NS ,4,Full,CampsitePermit,ST
Dollar Lake,NS ,5,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,LT 30ft
Battery,NS ,4,Full,CampsitePermit,Tents
Rissers Beach,NS ,4,Full,CampsitePermit,LT 30ft
Rissers Beach,QC ,1,Senior,CampsitePermit,ST
Mira River,NS ,2,Full,CampsitePermit,LT 30ft
Blomidon,NS ,2,Full,CampsitePermit,ST
The Islands,NB ,2,Full,CampsitePermit,ST
Dollar Lake,NS ,5,Full,CampsitePermit,LT 20ft
Cape Chignecto,NS ,4,Full,BackcountryPermit,ST
Rissers Beach,NS ,2,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,ST
Rissers Beach,NS ,4,Full,CampsitePermit,Tents
Blomidon,NS ,4,Full,CampsitePermit,ST
Thomas Raddall,NS ,2,Full,CampsitePermit,ST
Cape Chignecto,BC ,2,Full,BackcountryPermit,ST
Blomidon,NS ,4,Full,CampsitePermit,LT 30ft
Blomidon,NS ,5,Full,CampsitePermit,Tents
Rissers Beach,NS ,4,Veteran,CampsitePermit,LT 20ft
Rissers Beach,FRANCE ,2,Full,CampsitePermit,ST
Five Islands,NS ,2,Full,CampsitePermit,ST
Caribou Munroes,NS ,4,Full,CampsitePermit,LT 30ft
Blomidon,NS ,2,Full,CampsitePermit,ST
Thomas Raddall,GERMANY ,2,Full,CampsitePermit,LT 20ft
Laurie,NS ,2,Full,CampsitePermit,ST
Blomidon,NS ,5,Full,CampsitePermit,ST
Mira River,NS ,2,Full,CampsitePermit,LT 30ft
Graves Island,NS ,2,Senior,CampsitePermit,LT 30ft
Caribou Munroes,NB ,2,Full,CampsitePermit,ST
Dollar Lake,NS ,4,Full,CampsitePermit,ST
Amherst Shore,QC ,3,Full,CampsitePermit,ST
Rissers Beach,NS ,4,Full,CampsitePermit,LT 30ft
Mira River,NS ,2,Full,CampsitePermit,ST
Caribou Munroes,NS ,5,Senior,CampsitePermit,ST
Porters Lake,NS ,2,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,Tents
Porters Lake,PE ,4,Full,CampsitePermit,LT 40ft
Graves Island,NS ,2,Full,CampsitePermit,ST
Battery,GERMANY ,5,Full,CampsitePermit,LT 30ft
Battery,QC ,2,Full,CampsitePermit,ST
Boylston,NJ ,1,Full,CampsitePermit,ST
Thomas Raddall,QC ,2,Full,CampsitePermit,ST
Graves Island,NS ,1,Full,CampsitePermit,ST
Mira River,NS ,2,Full,CampsitePermit,ST
Amherst Shore,NV ,2,Senior,CampsitePermit,ST
Mira River,NS ,3,Full,CampsitePermit,LT 40ft
Mira River,NS ,3,Full,CampsitePermit,LT 40ft
Graves Island,NS ,2,Senior,CampsitePermit,LT 20ft
Amherst Shore,NS ,2,Full,CampsitePermit,LT 20ft
Graves Island,QC ,2,Full,CampsitePermit,ST
Graves Island,NS ,4,Full,CampsitePermit,ST
Smileys,NS ,4,Full,CampsitePermit,LT 30ft
Battery,ON ,4,Full,CampsitePermit,ST
Mira River,NS ,6,Full,CampsitePermit,Tents
Rissers Beach,NS ,4,Full,CampsitePermit,ST
Caribou Munroes,ON ,2,Full,CampsitePermit,ST
Rissers Beach,NS ,3,Full,CampsitePermit,ST
Cape Chignecto,NS ,2,Full,BackcountryPermit,ST
Graves Island,NS ,3,Full,CampsitePermit,LT 30ft
Laurie,MA ,6,Full,CampsitePermit,ST
Rissers Beach,NS ,4,Full,CampsitePermit,ST
Blomidon,CA ,2,Senior,CampsitePermit,LT 30ft
Caribou Munroes,NS ,5,Full,CampsitePermit,LT 20ft
Laurie,ISRAEL ,3,Full,CampsitePermit,ST
Ellenwood Lake,NS ,1,Full,CampsitePermit,ST
Rissers Beach,NS ,6,Full,CampsitePermit,Tents
Blomidon,NS ,3,Full,CampsitePermit,ST
Dollar Lake,NS ,4,Full,CampsitePermit,Tents
Smileys,NS ,2,Full,CampsitePermit,ST
Rissers Beach,NS ,3,Full,CampsitePermit,LT 30ft
Valleyview,GERMANY ,2,Full,CampsitePermit,LT 30ft
Mira River,NS ,2,Full,CampsitePermit,LT 30ft
Caribou Munroes,NS ,5,Full,CampsitePermit,LT 30ft
Caribou Munroes,AB ,2,Full,CampsitePermit,ST
Thomas Raddall,ON ,2,Senior,CampsitePermit,ST
Graves Island,NS ,1,Full,CampsitePermit,ST
Mira River,GERMANY ,1,Senior,CampsitePermit,LT 20ft
Whycocomagh,NS ,3,Full,CampsitePermit,ST
Laurie,NS ,6,Full,CampsitePermit,Tents
Amherst Shore,NS ,4,Full,CampsitePermit,LT 20ft
Caribou Munroes,NS ,2,Senior,CampsitePermit,LT 20ft
Porters Lake,NS ,6,Full,CampsitePermit,ST
Graves Island,NS ,1,Full,CampsitePermit,ST
Caribou Munroes,SK ,4,Full,CampsitePermit,ST
Five Islands,QC ,2,Full,CampsitePermit,ST
The Islands,NS ,2,Full,CampsitePermit,ST
Dollar Lake,QC ,3,Full,CampsitePermit,ST
Five Islands,NS ,2,Senior,CampsitePermit,LT 20ft
Smileys,NS ,3,Senior,CampsitePermit,LT 30ft
Porters Lake,SK ,2,Full,CampsitePermit,ST
Whycocomagh,GERMANY ,3,Full,CampsitePermit,LT 40ft
Blomidon,NS ,4,Full,CampsitePermit,Tents
Graves Island,NS ,3,Senior,CampsitePermit,LT 30ft
Porters Lake,QC ,3,Full,CampsitePermit,ST
Thomas Raddall,NS ,4,Full,CampsitePermit,Tents
Blomidon,NS ,2,Full,CampsitePermit,ST
Mira River,NS ,2,Full,CampsitePermit,LT 30ft
Thomas Raddall,NS ,4,Full,CampsitePermit,ST
Dollar Lake,NS ,6,Full,CampsitePermit,Tents
Five Islands,NS ,2,Full,CampsitePermit,ST
Graves Island,NB ,1,Full,CampsitePermit,ST
Battery,ON ,2,Full,CampsitePermit,Tents
Thomas Raddall,NS ,2,Senior,CampsitePermit,ST
Amherst Shore,NS ,2,Senior,CampsitePermit,LT 30ft
Five Islands,ON ,5,Full,CampsitePermit,ST
Ellenwood Lake,SWITZERLAND ,2,Full,CampsitePermit,LT 30ft
Battery,NS ,4,Full,CampsitePermit,ST
Mira River,NS ,5,Full,CampsitePermit,LT 20ft
Rissers Beach,NS ,2,Senior,CampsitePermit,ST
Rissers Beach,NS ,5,Full,CampsitePermit,Tents
Boylston,NS ,2,Full,CampsitePermit,ST
Thomas Raddall,NS ,4,Full,CampsitePermit,LT 40ft
Caribou Munroes,NS ,4,Full,CampsitePermit,LT 20ft
Amherst Shore,NB ,2,Full,CampsitePermit,LT 40ft
Rissers Beach,NS ,2,Full,CampsitePermit,ST
Mira River,NS ,4,Full,CampsitePermit,LT 20ft
Porters Lake,NS ,2,Full,CampsitePermit,ST
Blomidon,NS ,2,Full,CampsitePermit,ST
Battery,MB ,2,Senior,CampsitePermit,ST
Amherst Shore,NS ,4,Full,CampsitePermit,ST
Porters Lake,QC ,2,Full,CampsitePermit,ST
Ellenwood Lake,NS ,4,Full,CampsitePermit,ST
Thomas Raddall,NS ,2,Full,CampsitePermit,LT 30ft
Laurie,NS ,2,Full,CampsitePermit,ST
Smileys,NS ,6,Full,CampsitePermit,Tents
Mira River,QC ,2,Senior,CampsitePermit,LT 20ft
Amherst Shore,ON ,2,Full,CampsitePermit,ST
Dollar Lake,NS ,1,Full,CampsitePermit,LT 20ft
Caribou Munroes,NS ,4,Full,CampsitePermit,LT 30ft
Valleyview,NS ,4,Full,CampsitePermit,ST
Rissers Beach,NS ,2,Full,CampsitePermit,LT 30ft
Dollar Lake,NS ,2,Full,CampsitePermit,LT 20ft
Mira River,IL,1,Senior,CampsitePermit,ST
Caribou Munroes,NS ,4,Full,CampsitePermit,LT 20ft
Whycocomagh,SWITZERLAND ,2,Full,CampsitePermit,ST
Blomidon,NS ,1,Full,CampsitePermit,ST
Rissers Beach,NS ,4,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,ST
Graves Island,AB ,2,Full,CampsitePermit,ST
Dollar Lake,NS ,5,Full,CampsitePermit,Tents
Graves Island,ON ,1,Full,CampsitePermit,ST
Porters Lake,NS ,2,Senior,CampsitePermit,LT 40ft
The Islands,NS ,4,Full,CampsitePermit,Tents
Mira River,QC ,4,Full,CampsitePermit,Tents
Mira River,NS ,6,Full,CampsitePermit,LT 20ft
Rissers Beach,NS ,4,Full,CampsitePermit,LT 40ft
Laurie,NB ,3,Full,CampsitePermit,ST
Caribou Munroes,QC ,2,Full,CampsitePermit,ST
Amherst Shore,QC ,2,Full,CampsitePermit,ST
Graves Island,NS ,2,Senior,CampsitePermit,LT 20ft
Valleyview,ON ,2,Senior,CampsitePermit,ST
Amherst Shore,ON ,2,Full,CampsitePermit,ST
Porters Lake,NS ,5,Full,CampsitePermit,ST
Rissers Beach,NS ,2,Full,CampsitePermit,LT 30ft
Porters Lake,NS ,2,Full,CampsitePermit,ST
Battery,QC ,2,Full,CampsitePermit,ST
Mira River,ON ,3,Senior,CampsitePermit,Tents
Battery,SK ,2,Full,CampsitePermit,ST
Battery,NS ,2,Full,CampsitePermit,LT 20ft
Mira River,NS ,6,Full,CampsitePermit,ST
Graves Island,NS ,5,Full,CampsitePermit,Tents
Rissers Beach,NS ,3,Full,CampsitePermit,LT 20ft
Mira River,NS ,2,Full,CampsitePermit,LT 20ft
Ellenwood Lake,NH ,2,Full,CampsitePermit,ST
Rissers Beach,NS ,4,Full,CampsitePermit,ST
Whycocomagh,QC ,4,Full,CampsitePermit,LT 30ft
Salsman,NS ,2,Senior,CampsitePermit,LT 20ft
Amherst Shore,NS ,2,Full,CampsitePermit,LT 30ft
Rissers Beach,NS ,6,Full,CampsitePermit,Tents
Mira River,NS ,2,Full,CampsitePermit,LT 20ft
Graves Island,NS ,2,Senior,CampsitePermit,LT 30ft
Whycocomagh,ON ,2,Senior,CampsitePermit,ST
Salsman,NS ,2,Full,CampsitePermit,ST
Caribou Munroes,GERMANY ,2,Full,CampsitePermit,LT 20ft
Porters Lake,NS ,1,Full,CampsitePermit,ST
Rissers Beach,NS ,2,Full,CampsitePermit,ST
Graves Island,NS ,4,Full,CampsitePermit,LT 30ft
Caribou Munroes,NS ,6,Full,CampsitePermit,LT 20ft
Blomidon,ON ,1,Full,CampsitePermit,ST
Dollar Lake,NS ,2,Full,CampsitePermit,ST
Mira River,NS ,5,Full,CampsitePermit,ST
Mira River,ON ,4,Full,CampsitePermit,Tents
Porters Lake,NS ,2,Full,CampsitePermit,ST
Laurie,QC ,2,Full,CampsitePermit,ST
Whycocomagh,NB ,2,Full,CampsitePermit,ST
Five Islands,NS ,2,Full,CampsitePermit,LT 20ft
Ellenwood Lake,NS ,2,Full,CampsitePermit,LT 30ft
Laurie,QC ,2,Full,CampsitePermit,ST
Battery,QC ,2,Full,CampsitePermit,ST
Mira River,NS ,3,Full,CampsitePermit,LT 20ft
Graves Island,ME,1,Full,CampsitePermit,ST
Caribou Munroes,ON ,2,Full,CampsitePermit,ST
Amherst Shore,NS ,2,Full,CampsitePermit,ST
Caribou Munroes,NS ,2,Senior,CampsitePermit,LT 40ft
Cape Chignecto,QC ,2,Full,BackcountryPermit,ST
Mira River,NS ,3,Full,CampsitePermit,ST
Caribou Munroes,NS ,5,Full,CampsitePermit,ST
Five Islands,NS ,3,Full,CampsitePermit,LT 30ft
Rissers Beach,NB ,2,Full,CampsitePermit,ST
The Islands,QC ,1,Full,CampsitePermit,ST
Smileys,NS ,2,Full,CampsitePermit,ST
Graves Island,NS ,4,Full,CampsitePermit,ST
Dollar Lake,NS ,2,Full,CampsitePermit,ST
Battery,CA ,2,Senior,CampsitePermit,ST
Graves Island,NS ,3,Full,CampsitePermit,LT 40ft
Rissers Beach,NS ,3,Full,CampsitePermit,LT 40ft
Dollar Lake,NS ,2,Senior,CampsitePermit,LT 20ft
Dollar Lake,NS ,3,Full,CampsitePermit,LT 20ft
Five Islands,ON ,1,Full,CampsitePermit,ST
Whycocomagh,NS ,2,Full,CampsitePermit,ST
Mira River,SWITZERLAND ,2,Senior,CampsitePermit,LT 30ft
Mira River,QC ,3,Full,CampsitePermit,LT 20ft
Rissers Beach,NS ,2,Full,CampsitePermit,ST
Thomas Raddall,NS ,1,Full,CampsitePermit,LT 20ft
Mira River,NS ,2,Full,CampsitePermit,ST
Battery,BC ,2,Senior,CampsitePermit,ST
Laurie,NS ,2,Full,CampsitePermit,ST
Graves Island,GERMANY ,4,Full,CampsitePermit,LT 30ft
Thomas Raddall,ON ,1,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,LT 30ft
Graves Island,NS ,3,Full,CampsitePermit,LT 30ft
Mira River,AZ ,1,Senior,CampsitePermit,ST
Blomidon,NS ,4,Full,CampsitePermit,ST
Laurie,NS ,4,Full,CampsitePermit,Tents
Rissers Beach,NS ,1,Senior,CampsitePermit,ST
Five Islands,NB ,2,Senior,CampsitePermit,LT 20ft
Battery,NS ,1,Full,CampsitePermit,LT 30ft
Graves Island,NS ,2,Full,CampsitePermit,LT 30ft
Amherst Shore,ON ,1,Full,CampsitePermit,ST
Ellenwood Lake,NS ,4,Full,CampsitePermit,ST
Mira River,MA ,2,Full,CampsitePermit,ST
Battery,NS ,5,Full,CampsitePermit,LT 20ft
Thomas Raddall,NS ,4,Full,CampsitePermit,ST
Mira River,NS ,2,Senior,CampsitePermit,LT 30ft
Rissers Beach,NS ,4,Full,CampsitePermit,Tents
Graves Island,QC ,5,Full,CampsitePermit,LT 20ft
Thomas Raddall,SD ,2,Full,CampsitePermit,LT 40ft
Graves Island,NS ,6,Full,CampsitePermit,LT 20ft
The Islands,QC ,2,Full,CampsitePermit,ST
Laurie,NS ,3,Full,CampsitePermit,ST
Caribou Munroes,NS ,2,Full,CampsitePermit,ST
Mira River,ON ,5,Full,CampsitePermit,LT 40ft
Rissers Beach,NS ,4,Full,CampsitePermit,LT 20ft
Thomas Raddall,GERMANY ,2,Full,CampsitePermit,ST
Rissers Beach,SWITZERLAND ,2,Full,CampsitePermit,LT 30ft
Porters Lake,FL ,2,Senior,CampsitePermit,ST
Mira River,NS ,5,Full,CampsitePermit,Tents
The Islands,FL ,2,Senior,CampsitePermit,LT 30ft
Graves Island,NS ,2,Senior,CampsitePermit,LT 20ft
Amherst Shore,NS ,2,Full,CampsitePermit,LT 20ft
Mira River,NS ,5,Full,CampsitePermit,LT 30ft
Caribou Munroes,NS ,4,Full,CampsitePermit,LT 20ft
The Islands,NS ,3,Full,CampsitePermit,ST
Mira River,NY ,4,Full,CampsitePermit,ST
Rissers Beach,NS ,2,Full,CampsitePermit,LT 30ft
Smileys,NS ,2,Full,CampsitePermit,LT 20ft
Ellenwood Lake,NS ,2,Host,CampsitePermit,ST
Thomas Raddall,NS ,3,Full,CampsitePermit,LT 20ft
The Islands,QC ,2,Full,CampsitePermit,ST
Mira River,NS ,2,Full,CampsitePermit,LT 30ft
Mira River,NS ,3,Full,CampsitePermit,LT 20ft
Five Islands,QC ,2,Full,CampsitePermit,ST
Blomidon,NS ,4,Full,CampsitePermit,Tents
Whycocomagh,NS ,3,Full,CampsitePermit,Tents
Mira River,AB ,2,Senior,CampsitePermit,LT 20ft
Graves Island,NS ,3,Senior,CampsitePermit,LT 20ft
Five Islands,ON ,2,Full,CampsitePermit,ST
Dollar Lake,NS ,6,Full,CampsitePermit,Tents
Porters Lake,NS ,6,Full,CampsitePermit,Tents
Graves Island,NS ,2,Full,CampsitePermit,LT 20ft
Porters Lake,NS ,2,Full,CampsitePermit,LT 30ft
Porters Lake,AL ,2,Full,CampsitePermit,LT 40ft
Porters Lake,NS ,2,Veteran,CampsitePermit,LT 30ft
Mira River,NS ,4,Full,CampsitePermit,LT 40ft
Mira River,NS ,2,Full,CampsitePermit,LT 30ft
Caribou Munroes,NS ,4,Full,CampsitePermit,Tents
Whycocomagh,NS ,5,Full,CampsitePermit,ST
Whycocomagh,ME ,2,Full,CampsitePermit,ST
Blomidon,NL ,3,Full,CampsitePermit,LT 30ft
Rissers Beach,NS ,2,Senior,CampsitePermit,LT 20ft
Graves Island,NS ,2,Senior,CampsitePermit,LT 30ft
Mira River,AB ,5,Full,CampsitePermit,ST
Blomidon,NS ,2,Full,CampsitePermit,LT 20ft
Mira River,SWITZERLAND ,4,Full,CampsitePermit,LT 30ft
Five Islands,AB ,2,Full,CampsitePermit,LT 20ft
Dollar Lake,NS ,4,Full,CampsitePermit,LT 20ft
Caribou Munroes,ON ,4,Full,CampsitePermit,LT 20ft
Rissers Beach,NS ,4,Full,CampsitePermit,LT 20ft
Blomidon,NS ,2,Full,CampsitePermit,ST
Rissers Beach,NS ,3,Full,CampsitePermit,LT 20ft
Blomidon,NJ ,1,Full,CampsitePermit,ST
Thomas Raddall,NS ,2,Full,CampsitePermit,LT 20ft
Graves Island,NS ,2,Full,CampsitePermit,LT 40ft
Amherst Shore,NS ,2,Full,CampsitePermit,ST
Laurie,ON ,2,Senior,CampsitePermit,LT 20ft
Graves Island,NS ,2,Full,CampsitePermit,Tents
Caribou Munroes,QC ,2,Full,CampsitePermit,LT 20ft
Mira River,NS ,4,Full,CampsitePermit,LT 30ft
Dollar Lake,NS ,2,Full,CampsitePermit,ST
Blomidon,QC ,2,Full,CampsitePermit,ST
Porters Lake,NS ,2,Senior,CampsitePermit,Tents
Amherst Shore,NS ,6,Full,CampsitePermit,Tents
Five Islands,NS ,5,Full,CampsitePermit,Tents
Boylston,BC ,4,Full,CampsitePermit,Tents
Laurie,ON ,2,Senior,CampsitePermit,ST
Thomas Raddall,NS ,4,Full,CampsitePermit,LT 40ft
Graves Island,ON ,2,Full,CampsitePermit,LT 20ft
Porters Lake,FRENCH SOUTHERN TERRITORIES,2,Full,CampsitePermit,LT 30ft
Porters Lake,NS ,4,Full,CampsitePermit,Tents
Porters Lake,NS ,4,Full,CampsitePermit,Tents
Porters Lake,NS ,2,Full,CampsitePermit,ST
Porters Lake,NS ,4,Full,CampsitePermit,ST
Smileys,NS ,4,Full,CampsitePermit,LT 30ft
Ellenwood Lake,NS ,4,Full,CampsitePermit,ST
Rissers Beach,NS ,2,Full,CampsitePermit,LT 30ft
Battery,NL ,2,Senior,CampsitePermit,ST
Laurie,NS ,2,Full,CampsitePermit,LT 30ft
Thomas Raddall,NS ,2,Full,CampsitePermit,ST
Battery,NS ,1,Full,CampsitePermit,ST
Dollar Lake,NS ,2,Full,CampsitePermit,ST
Mira River,PE ,4,Full,CampsitePermit,LT 30ft
Rissers Beach,NS ,4,Full,CampsitePermit,LT 30ft
Dollar Lake,NS ,2,Full,CampsitePermit,ST
Ellenwood Lake,NS ,2,Full,CampsitePermit,ST
Graves Island,TN ,2,Full,CampsitePermit,ST
Rissers Beach,NS ,3,Full,CampsitePermit,ST
Whycocomagh,NS ,2,Senior,CampsitePermit,LT 20ft
Battery,IA ,2,Full,CampsitePermit,ST
Dollar Lake,NS ,4,Full,CampsitePermit,Tents
Battery,MD ,1,Full,CampsitePermit,LT 30ft
Thomas Raddall,NS ,6,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,ST
Caribou Munroes,NS ,4,Full,CampsitePermit,ST
Rissers Beach,NS ,2,Full,CampsitePermit,ST
Porters Lake,NS ,2,Full,CampsitePermit,ST
Graves Island,NS ,2,Full,CampsitePermit,LT 30ft
Dollar Lake,NS ,2,Full,CampsitePermit,ST
Laurie,NS ,3,Full,CampsitePermit,ST
Caribou Munroes,NS ,2,Full,CampsitePermit,LT 30ft
Mira River,AB ,6,Full,CampsitePermit,LT 40ft
Rissers Beach,NS ,2,Full,CampsitePermit,LT 20ft
Caribou Munroes,NS ,2,Full,CampsitePermit,LT 30ft
Five Islands,SWITZERLAND ,2,Full,CampsitePermit,LT 30ft
Caribou Munroes,MA ,1,Full,CampsitePermit,ST
