ParkName,State,partySize,RateType,BookingType,Equipment
Whycocomagh,NS ,3,Full,CampsitePermit,Less than 30ft
Mira River,NS ,2,Veteran,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Porters Lake,ON ,2,Full,CampsitePermit,Single Tent
Salsman,NS ,2,Senior,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Less than 40ft
Five Islands,QC ,2,Senior,CampsitePermit,Less than 20ft
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Whycocomagh,ON ,1,Senior,CampsitePermit,Less than 20ft
Five Islands,FL ,1,Senior,CampsitePermit,Less than 30ft
Porters Lake,QC ,2,Full,CampsitePermit,Less than 30ft
Blomidon,ON ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
Amherst Shore,ME ,1,Senior,CampsitePermit,Less than 20ft
Laurie,GERMANY ,3,Full,CampsitePermit,Less than 30ft
Battery,QC ,2,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 20ft
Whycocomagh,NS ,2,Full,CampsitePermit,Single Tent
Cape Chignecto,NS ,1,Full,BackcountryPermit,Single Tent
Smileys,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Tents
Graves Island,NS ,3,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,2,Full,CampsitePermit,Tents
Porters Lake,AB ,4,Full,CampsitePermit,Single Tent
Thomas Raddall,ON ,4,Full,CampsitePermit,Less than 20ft
Thomas Raddall,NS ,4,Full,CampsitePermit,Less than 20ft
Porters Lake,NH ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,BC ,2,Full,CampsitePermit,Less than 20ft
Caribou Munroes,PE ,5,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 20ft
Mira River,ON ,2,Senior,CampsitePermit,Less than 30ft
Dollar Lake,NS ,5,Full,CampsitePermit,Single Tent
Whycocomagh,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NL ,4,Full,CampsitePermit,Less than 40ft
Caribou Munroes,QC ,2,Full,CampsitePermit,Tents
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Less than 20ft
Mira River,NS ,2,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Laurie,NS ,3,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,4,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,6,Full,CampsitePermit,Tents
Amherst Shore,QC ,3,Full,CampsitePermit,Single Tent
Laurie,NS ,2,Full,CampsitePermit,Single Tent
Boylston,QC ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,4,Full,CampsitePermit,Tents
Blomidon,BC ,1,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,3,Full,CampsitePermit,Single Tent
Graves Island,ON ,3,Full,CampsitePermit,Less than 30ft
Mira River,NS ,1,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
Amherst Shore,NB ,2,Senior,CampsitePermit,Less than 30ft
Dollar Lake,NS ,3,Full,CampsitePermit,Less than 20ft
Battery,NY ,2,Senior,CampsitePermit,Single Tent
Caribou Munroes,QC ,1,Senior,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Tents
Rissers Beach,NS ,1,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Cape Chignecto,NB ,1,Full,BackcountryPermit,Single Tent
Valleyview,NS ,2,Veteran,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Senior,CampsitePermit,Less than 20ft
Amherst Shore,ON ,3,Full,CampsitePermit,Single Tent
Laurie,NS ,2,Full,CampsitePermit,Less than 20ft
Mira River,QC ,2,Full,CampsitePermit,Tents
Smileys,NS ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Less than 20ft
The Islands,QC ,5,Full,CampsitePermit,Less than 40ft
Thomas Raddall,GERMANY ,2,Senior,CampsitePermit,Less than 20ft
Ellenwood Lake,NS ,2,Senior,CampsitePermit,Tents
Mira River,NS ,4,Full,CampsitePermit,Less than 40ft
Caribou Munroes,ON ,1,Full,CampsitePermit,Single Tent
Battery,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 20ft
Amherst Shore,NB ,2,Full,CampsitePermit,Less than 20ft
Five Islands,NS ,4,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,3,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,5,Full,CampsitePermit,Tents
Dollar Lake,IN ,1,Full,CampsitePermit,Single Tent
Mira River,NS ,6,Full,CampsitePermit,Tents
Amherst Shore,NS ,4,Full,CampsitePermit,Single Tent
Porters Lake,NS ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,5,Full,CampsitePermit,Tents
Whycocomagh,NS ,2,Senior,CampsitePermit,Less than 20ft
Mira River,NS ,6,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 20ft
The Islands,NS ,2,Full,CampsitePermit,Less than 20ft
Ellenwood Lake,NS ,4,Full,CampsitePermit,Single Tent
Graves Island,NS ,3,Senior,CampsitePermit,Less than 20ft
Thomas Raddall,NS ,5,Full,CampsitePermit,Tents
Porters Lake,NB ,2,Full,CampsitePermit,Single Tent
Rissers Beach,ON ,2,Full,CampsitePermit,Less than 30ft
Blomidon,ON ,4,Full,CampsitePermit,Tents
Rissers Beach,NS ,1,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,1,Full,CampsitePermit,Single Tent
Boylston,NS ,2,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Senior,CampsitePermit,Less than 30ft
Five Islands,NS ,2,Veteran,CampsitePermit,Single Tent
Porters Lake,QC ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Mira River,QC ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,QC ,1,Full,CampsitePermit,Single Tent
Laurie,NC ,4,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,1,Full,CampsitePermit,Single Tent
Porters Lake,NS ,4,Full,CampsitePermit,Less than 30ft
Battery,NY ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Less than 20ft
Five Islands,NS ,3,Full,CampsitePermit,Single Tent
Mira River,NL ,2,Full,CampsitePermit,Less than 40ft
Whycocomagh,TX ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,3,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Senior,CampsitePermit,Single Tent
Caribou Munroes,GERMANY ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,3,Full,CampsitePermit,Less than 40ft
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 30ft
Blomidon,QC ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,5,Veteran,CampsitePermit,Less than 20ft
Five Islands,PE ,3,Senior,CampsitePermit,Less than 20ft
Rissers Beach,NS ,6,Full,CampsitePermit,Tents
Thomas Raddall,NS ,4,Full,CampsitePermit,Tents
Whycocomagh,ON ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 40ft
Dollar Lake,NS ,4,Full,CampsitePermit,Less than 30ft
Porters Lake,ON ,2,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
The Islands,MD ,2,Senior,CampsitePermit,Less than 40ft
Blomidon,NS ,3,Full,CampsitePermit,Tents
Thomas Raddall,NS ,6,Full,CampsitePermit,Tents
Ellenwood Lake,NS ,4,Full,CampsitePermit,Less than 20ft
Mira River,QC ,2,Full,CampsitePermit,Less than 30ft
Mira River,NS ,4,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,4,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Less than 30ft
Graves Island,QC ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 40ft
The Islands,ON ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,5,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Mira River,ON ,4,Full,CampsitePermit,Single Tent
Smileys,NS ,6,Full,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,4,Full,CampsitePermit,Single Tent
Mira River,QC ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Thomas Raddall,NS ,5,Full,CampsitePermit,Less than 40ft
Porters Lake,NS ,2,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,2,Full,CampsitePermit,Tents
Mira River,NS ,5,Full,CampsitePermit,Less than 30ft
Caribou Munroes,CA ,2,Senior,CampsitePermit,Less than 20ft
Rissers Beach,NS ,2,Full,CampsitePermit,Tents
Battery,NS ,2,Host,CampsitePermit,Less than 30ft
Valleyview,NS ,4,Full,CampsitePermit,Single Tent
Smileys,NS ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,5,Full,CampsitePermit,Less than 30ft
Caribou Munroes,GERMANY ,2,Senior,CampsitePermit,Less than 20ft
Cape Chignecto,NB ,2,Full,BackcountryPermit,Single Tent
Battery,NS ,2,Full,CampsitePermit,Single Tent
Mira River,QC ,4,Full,CampsitePermit,Less than 20ft
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Salsman,NS ,2,Senior,CampsitePermit,Less than 30ft
Porters Lake,MA ,2,Full,CampsitePermit,Single Tent
Graves Island,GERMANY ,2,Full,CampsitePermit,Single Tent
Laurie,NS ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Senior,CampsitePermit,Less than 30ft
Blomidon,NS ,2,Full,CampsitePermit,Less than 20ft
Graves Island,ON ,1,Full,CampsitePermit,Single Tent
Five Islands,ON ,2,Full,CampsitePermit,Single Tent
Whycocomagh,BELGIUM ,2,Full,CampsitePermit,Tents
Battery,AB ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,3,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Senior,CampsitePermit,Less than 20ft
Laurie,NS ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,ON ,1,Full,CampsitePermit,Single Tent
Ellenwood Lake,QC ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Mira River,QC ,4,Full,CampsitePermit,Tents
Battery,NS ,2,Senior,CampsitePermit,Single Tent
Laurie,AB ,4,Full,CampsitePermit,Single Tent
Porters Lake,GERMANY ,3,Full,CampsitePermit,Less than 30ft
Smileys,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,MB ,1,Full,CampsitePermit,Single Tent
Graves Island,BC ,1,Full,CampsitePermit,Single Tent
Smileys,NS ,4,Full,CampsitePermit,Less than 30ft
Boylston,ON ,2,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,4,Full,CampsitePermit,Tents
Blomidon,MI ,2,Full,CampsitePermit,Less than 20ft
Ellenwood Lake,NS ,2,Full,CampsitePermit,Less than 30ft
Smileys,NB ,3,Full,CampsitePermit,Less than 30ft
Thomas Raddall,QC ,2,Full,CampsitePermit,Greater than 40ft
The Islands,NS ,4,Full,CampsitePermit,Single Tent
Amherst Shore,QC ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,QC ,1,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Tents
Porters Lake,NS ,2,Full,CampsitePermit,Tents
Rissers Beach,NS ,6,Full,CampsitePermit,Less than 40ft
Rissers Beach,NS ,4,Full,CampsitePermit,Single Tent
Battery,NS ,2,Host,CampsitePermit,Single Tent
Caribou Munroes,TN ,2,Full,CampsitePermit,Single Tent
Smileys,NS ,3,Full,CampsitePermit,Less than 40ft
Thomas Raddall,NS ,3,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Senior,CampsitePermit,Less than 20ft
Blomidon,NS ,5,Full,CampsitePermit,Tents
Amherst Shore,WA ,4,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,4,Full,CampsitePermit,Single Tent
Graves Island,NS ,4,Full,CampsitePermit,Less than 30ft
Five Islands,NS ,3,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Smileys,NS ,4,Full,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Whycocomagh,QC ,2,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,2,Full,CampsitePermit,Tents
Porters Lake,NS ,4,Full,CampsitePermit,Single Tent
Five Islands,NS ,4,Full,CampsitePermit,Less than 20ft
Porters Lake,NS ,2,Full,CampsitePermit,Single Tent
Valleyview,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Boylston,NS ,2,Full,CampsitePermit,Less than 30ft
The Islands,QC ,2,Senior,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,2,Senior,CampsitePermit,Less than 20ft
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Battery,NS ,3,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Less than 30ft
Smileys,NS ,4,Full,CampsitePermit,Tents
Porters Lake,SWITZERLAND ,3,Full,CampsitePermit,Less than 30ft
Valleyview,NS ,2,Full,CampsitePermit,Single Tent
Porters Lake,GERMANY ,2,Senior,CampsitePermit,Less than 30ft
Porters Lake,ON ,2,Full,CampsitePermit,Less than 40ft
Dollar Lake,NS ,3,Full,CampsitePermit,Single Tent
Amherst Shore,NS ,2,Full,CampsitePermit,Single Tent
Porters Lake,NS ,4,Full,CampsitePermit,Single Tent
Whycocomagh,IL ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,5,Full,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Less than 40ft
Mira River,ON ,2,Senior,CampsitePermit,Single Tent
The Islands,NS ,4,Full,CampsitePermit,Single Tent
Graves Island,ME ,1,Full,CampsitePermit,Single Tent
The Islands,NT ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,1,Full,CampsitePermit,Single Tent
Mira River,NB ,4,Full,CampsitePermit,Less than 20ft
Valleyview,NS ,3,Senior,CampsitePermit,Less than 30ft
Rissers Beach,QC ,2,Full,CampsitePermit,Less than 20ft
Porters Lake,NH ,6,Full,CampsitePermit,Tents
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 40ft
Thomas Raddall,ON ,2,Full,CampsitePermit,Less than 20ft
Graves Island,PE ,5,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Mira River,AB ,2,Senior,CampsitePermit,Less than 30ft
Amherst Shore,NS ,2,Senior,CampsitePermit,Less than 40ft
Caribou Munroes,NS ,3,Senior,CampsitePermit,Less than 30ft
Dollar Lake,NS ,5,Full,CampsitePermit,Tents
Amherst Shore,NS ,2,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,3,Full,CampsitePermit,Less than 30ft
Porters Lake,QC ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,1,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Senior,CampsitePermit,Less than 30ft
Salsman,NS ,2,Veteran,CampsitePermit,Tents
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,3,Full,CampsitePermit,Tents
Smileys,NS ,2,Full,CampsitePermit,Less than 20ft
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,QC ,3,Full,CampsitePermit,Single Tent
Graves Island,NS ,5,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,4,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 20ft
Mira River,NS ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,3,Full,CampsitePermit,Single Tent
Whycocomagh,QC ,5,Full,CampsitePermit,Tents
Whycocomagh,NC ,2,Full,CampsitePermit,Single Tent
Ellenwood Lake,IN ,1,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Tents
Caribou Munroes,SWEDEN ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,4,Full,CampsitePermit,Less than 20ft
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,3,Full,CampsitePermit,Less than 20ft
Blomidon,ON ,4,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,4,Full,CampsitePermit,Less than 30ft
Laurie,NS ,2,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Laurie,NS ,4,Full,CampsitePermit,Tents
Porters Lake,NS ,4,Full,CampsitePermit,Single Tent
Porters Lake,NS ,2,Veteran,CampsitePermit,Less than 30ft
Porters Lake,NS ,4,Full,CampsitePermit,Less than 40ft
Mira River,NS ,4,Full,CampsitePermit,Less than 20ft
Caribou Munroes,ON ,2,Senior,CampsitePermit,Less than 20ft
Graves Island,GERMANY ,4,Full,CampsitePermit,Less than 30ft
Whycocomagh,MB ,2,Full,CampsitePermit,Single Tent
Boylston,NS ,4,Full,CampsitePermit,Tents
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,5,Full,CampsitePermit,Less than 20ft
Five Islands,QC ,2,Full,CampsitePermit,Single Tent
Salsman,NS ,2,Full,CampsitePermit,Single Tent
Smileys,NS ,2,Full,CampsitePermit,Less than 20ft
Blomidon,NL ,1,Full,CampsitePermit,Single Tent
Rissers Beach,GERMANY ,2,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,3,Full,CampsitePermit,Less than 20ft
The Islands,ON ,5,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,3,Full,CampsitePermit,Less than 40ft
Porters Lake,NS ,2,Full,CampsitePermit,Less than 20ft
Laurie,NS ,2,Full,CampsitePermit,Single Tent
Porters Lake,ON ,2,Full,CampsitePermit,Less than 30ft
The Islands,NS ,2,Senior,CampsitePermit,Less than 20ft
Mira River,NS ,1,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Amherst Shore,MA ,5,Full,CampsitePermit,Less than 20ft
Battery,NS ,6,Full,CampsitePermit,Less than 40ft
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
Laurie,NS ,2,Full,CampsitePermit,Single Tent
Amherst Shore,NS ,4,Full,CampsitePermit,Single Tent
Graves Island,NS ,4,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 20ft
Smileys,NS ,1,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,2,Full,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,2,Veteran,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,2,Senior,CampsitePermit,Single Tent
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 40ft
Five Islands,TX ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,2,Full,CampsitePermit,Tents
Mira River,NS ,4,Full,CampsitePermit,Less than 40ft
Smileys,NS ,2,Full,CampsitePermit,Less than 30ft
Battery,QC ,2,Full,CampsitePermit,Less than 30ft
Laurie,SWITZERLAND ,2,Senior,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Cape Chignecto,NS ,2,Full,BackcountryPermit,Single Tent
Rissers Beach,NS ,3,Full,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,3,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Senior,CampsitePermit,Less than 30ft
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Whycocomagh,ON ,4,Full,CampsitePermit,Less than 20ft
Smileys,NS ,6,Full,CampsitePermit,Tents
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,3,Full,CampsitePermit,Tents
Dollar Lake,NS ,4,Full,CampsitePermit,Tents
Salsman,NS ,4,Senior,CampsitePermit,Less than 30ft
Rissers Beach,NS ,4,FULL,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,4,Full,CampsitePermit,Less than 20ft
Amherst Shore,BC ,1,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Amherst Shore,ME ,6,Full,CampsitePermit,Less than 30ft
Mira River,NS ,5,Full,CampsitePermit,Less than 40ft
Ellenwood Lake,NS ,5,Full,CampsitePermit,Single Tent
Salsman,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,5,Full,CampsitePermit,Tents
Thomas Raddall,NS ,4,Full,CampsitePermit,Less than 30ft
Cape Chignecto,NS ,2,Full,BackcountryPermit,Single Tent
Caribou Munroes,NS ,7,Full,CampsitePermit,Tents
Battery,NS ,2,Host,CampsitePermit,Less than 20ft
Salsman,FL ,2,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,4,Full,CampsitePermit,Tents
Rissers Beach,NS ,6,Full,CampsitePermit,Less than 20ft
Whycocomagh,ON ,3,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 30ft
Caribou Munroes,MB ,2,Full,CampsitePermit,Single Tent
Five Islands,NB ,2,Full,CampsitePermit,Single Tent
Mira River,NL ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Tents
Mira River,NS ,2,Senior,CampsitePermit,Less than 20ft
Salsman,NS ,2,Senior,CampsitePermit,Less than 30ft
Cape Chignecto,SK ,1,Full,BackcountryPermit,Single Tent
Amherst Shore,NS ,1,Full,CampsitePermit,Single Tent
Valleyview,QC ,2,Full,CampsitePermit,Less than 20ft
Blomidon,GERMANY ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,BC ,3,Senior,CampsitePermit,Less than 20ft
Rissers Beach,NS ,4,Full,CampsitePermit,Tents
Five Islands,NS ,4,Full,CampsitePermit,Tents
Porters Lake,QC ,2,Full,CampsitePermit,Less than 30ft
Smileys,NS ,2,Full,CampsitePermit,Less than 40ft
Laurie,CA ,1,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,4,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,5,Full,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,2,Senior,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 20ft
Blomidon,NS ,4,Full,CampsitePermit,Tents
The Islands,NS ,2,Full,CampsitePermit,Less than 20ft
Battery,NS ,1,Full,CampsitePermit,Single Tent
Valleyview,BC ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,1,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,2,Senior,CampsitePermit,Less than 20ft
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
Smileys,NS ,4,Full,CampsitePermit,Less than 30ft
Rissers Beach,QC ,2,Full,CampsitePermit,Less than 20ft
Smileys,NS ,2,Senior,CampsitePermit,Less than 30ft
Five Islands,NS ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,GERMANY ,2,Full,CampsitePermit,Less than 30ft
Five Islands,PE ,2,Senior,CampsitePermit,Single Tent
Laurie,NC ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,5,Full,CampsitePermit,Tents
Amherst Shore,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Amherst Shore,ON ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,4,Full,CampsitePermit,Less than 20ft
Salsman,NS ,2,Full,CampsitePermit,Less than 20ft
Battery,NS ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Boylston,NS ,1,Senior,CampsitePermit,Single Tent
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 20ft
Porters Lake,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,5,Full,CampsitePermit,Tents
Porters Lake,GERMANY ,2,Full,CampsitePermit,Less than 20ft
